,latitude,longitude,Au,Mid_Depth,DepthFrom,DepthTo,MagSus,MassInAir,MassInWater,SGFinal
379,-29.70068412572621,135.4795964602874,0.0037165775401069375,320.55975935828883,287.3,323.3,67.45197860962568,5228.320312500001,2993.6835937499986,3.0774843749999996
380,-29.699165812686942,135.47959585313146,0.003116483516483512,350.4514285714286,286.6,373.2,26.243457711442797,5118.016666666669,2971.805303030303,2.917462121212121
381,-29.69992353619168,135.47008598560095,0.004188498402555901,304.31677316293946,301.5,309.8,23.950954063604232,7016.409999999999,4187.59,3.0269874999999984
382,-29.694528064582144,135.4767323091983,0.0006126373626373629,422.4795329670329,420.5,434.9,144.66235668789818,8699.368852459014,5989.013114754096,3.1723934426229508
383,-29.4488566726138,135.56744239641438,0.00763636363636362,374.0991161616162,366.3,383.9,1.1270698924731184,7888.353731343285,5233.195522388058,2.845721393034825
384,-29.44652331307913,135.56852386893695,0.010641095890410937,341.0498630136987,321.3,353.0,0.26427745664739893,7999.907474226806,5242.60773195876,2.759283505154639
385,-29.44269459089013,135.58849144890186,0.0003956043956043958,313.76497252747254,304.0,370.6,1.4842613636363617,8196.402247191014,5349.9325842696635,2.738887640449438
386,-29.71207577187252,135.72368527833785,0.004480582524271841,370.0066747572814,360.1,490.7,41.850867208672106,7307.725146198832,4870.977192982456,2.8726315789473675
387,-29.714764314632482,135.72371408325523,0.0018355437665782501,354.2376657824933,350.7,389.4,1.2899101796407184,7150.329299363061,4672.586624203821,2.709878980891718
388,-29.74641335787674,135.6426604051852,0.0008676844783715019,373.85038167938933,368.3,381.8,1.5697198879551795,5203.423780487807,2724.838414634147,2.31839024390244
389,-29.746960738338238,135.65234512071143,0.004780575539568311,393.22733812949616,375.8,393.8,1.9451737451737452,5080.374761904762,2796.3633333333346,2.7474238095238093
390,-29.51553895771321,135.54717902795704,0.00022598870056497183,325.62542372881364,302.0,332.4,0.847945619335347,8176.653012048187,5350.598192771086,2.746626506024097
391,-29.50963093929494,135.54122810717217,0.000261904761904762,252.48180272108837,245.9,266.7,0.21393501805054155,8289.809401709397,5364.075213675214,2.6661452991452994
392,-29.68464089364491,135.32122714713742,0.0026878787878787894,376.3927272727273,363.1,388.1,11.978529411764708,7768.192682926829,5029.852845528455,2.6746666666666674
393,-29.76361253660483,135.63822632290382,0.0016746203904555318,351.2160520607374,350.0,351.6,0.27429975429975456,5338.992857142855,3015.9428571428566,2.6161428571428575
394,-29.76017759509605,135.65294218585493,0.0024480519480519487,313.2290584415584,308.8,464.2,0.0338431372549019,7230.774285714285,4725.817142857143,2.7590571428571424
395,-29.614666053235478,135.31076142596194,0.00023825503355704705,308.1909395973153,292.3,330.0,40.34404494382024,8135.712686567163,5431.392537313431,2.893589552238807
396,-29.61626419478984,135.31253256177794,8.264462809917356e-05,268.3568181818182,248.0,273.8,51.53985074626861,8353.957731958766,5605.636082474229,2.936092783505155
397,-29.68724206186409,135.94287433860276,0.0008791208791208794,468.61868131868135,462.0,471.2,99.79403292181068,8072.278448275865,5373.693965517239,2.8615862068965514
398,-29.71482081695877,135.5191906417182,0.0011169230769230776,197.57815384615387,168.0,214.0,3.1791719745222933,7773.223076923077,4286.36923076923,2.7711153846153844
399,-29.429366823138928,135.5636892231056,0.0023134328358208967,298.79567164179116,298.2,299.7,0.998611987381703,8111.057988165675,5339.250295857989,2.8131360946745576
400,-29.432147724091053,135.56056792789292,4.26829268292683e-05,356.3820121951219,348.9,379.5,0.26101449275362365,7720.823893805307,5043.5911504424785,2.702026548672567
401,-29.42910062503018,135.56363186502378,0.007224242424242408,325.6203030303029,324.4,328.7,1.3429354838709673,8120.257692307689,5342.853846153846,2.7922615384615392
402,-29.43219815385065,135.5638527646548,0.009017543859649105,345.17602339181286,338.9,358.1,0.2129938271604939,7958.484713375794,5235.521656050955,2.7827133757961797
403,-29.427712966788665,135.54740631504842,0.0003368421052631581,288.43192982456145,247.0,296.8,30.585665399239538,8050.172649572649,5346.419658119657,2.843094017094016
404,-29.710537568623558,135.82030608195916,0.00036000000000000024,355.496,323.9,378.6,0.7276530612244899,7200.291489361702,4278.700709219859,2.8198723404255315
405,-29.70407296863421,135.8005231384843,0.0003831775700934582,391.2625000000001,381.3,391.7,0.5008602150537637,6953.617391304348,4588.208695652174,2.7825465838509307
406,-29.654080056168212,135.61805357408093,0.001541547277936964,347.600429799427,307.0,362.6,64.94304347826092,7482.812857142856,4614.474285714286,2.913214285714286
407,-29.7063284124113,135.38790504018218,0.0015972222222222227,385.8016666666668,342.8,408.5,5.1886581469648565,8202.019205298013,5372.320529801327,2.7450529801324492
408,-29.698125763172545,135.40719703574973,0.0032957746478873254,265.95211267605634,263.9,278.1,8.13741379310344,6402.832692307692,4189.836538461538,2.7304038461538473
409,-29.696702949315892,135.41274941306207,0.0023927492447129916,369.83111782477346,323.9,375.3,8.026594982078864,7977.284444444442,5292.4681481481475,2.8536518518518537
410,-29.68628136004297,135.36296591130528,0.00041818181818181836,258.58090909090913,226.8,262.4,1.127966101694915,6896.896385542168,4491.9907228915645,2.705734939759036
411,-29.69822508497174,135.36228223647706,0.0006512605042016809,287.7945378151261,287.15,288.1,0.2468333333333334,7984.1109375,5071.94375,2.5704062499999996
412,-29.6956987799751,135.36375784944815,0.0023797468354430384,222.31772151898733,213.0,248.4,0.2770466321243524,7322.052884615387,4843.703365384615,2.812855769230769
413,-29.69734649376076,135.3653891109183,0.0014342105263157898,267.7436403508772,265.5,283.9,1.6784269662921338,7382.23947368421,4830.026315789473,2.7363421052631565
414,-29.69594370201304,135.36591277447184,0.0024887640449438213,355.8566011235955,341.6,356.3,0.5479999999999996,7114.816071428567,4698.738690476189,2.800297619047619
415,-29.689208470396533,135.3589793767289,0.004616129032258052,321.42709677419356,316.5,329.9,4.090888030888014,7526.550704225348,4992.680141843971,2.7882323943661973
416,-29.69367949238036,135.36073263655206,0.00020963172804532588,426.0395184135977,385.9,433.5,0.21947540983606553,7811.748717948717,5153.077564102567,2.8017884615384614
417,-29.69681111303293,135.37289417090457,0.0038117283950617246,331.9964506172839,324.5,332.0,0.3255956678700362,8061.753076923076,5312.107692307689,2.792576923076922
418,-29.701358305245066,135.37214255640646,0.000710743801652893,298.58842975206613,287.3,314.4,0.3275806451612902,7865.235789473683,5139.7768421052615,2.7096947368421063
419,-29.704744349611374,135.37879809967413,0.0022226148409894,341.03533568904606,340.9,343.0,0.6063519313304717,7379.646728971961,4819.898130841124,2.7114485981308416
420,-29.513837317776964,135.60511288770178,0.0002846889952153111,318.27117224880385,285.2,324.0,25.88032418952619,7138.404568527917,4747.034517766499,2.796675126903553
421,-29.51180030328856,135.60815853865506,0.0001352459016393443,222.79999999999993,218.0,228.2,0.8053393665158376,7610.098749999997,4943.915000000002,2.6843749999999997
422,-29.54886337521845,135.60338075775772,0.0002672176308539946,344.0370523415978,335.5,353.4,41.190000000000005,7736.016875000003,5071.833125000003,2.7436125000000002
423,-29.670198255261287,135.32232758532209,0.0003904109589041098,347.5517808219178,346.2,349.88,0.9617209302325576,7681.040384615383,5044.865384615386,2.7540673076923072
424,-29.66829364186379,135.35655194404444,0.0008006134969325157,348.24119631901846,348.0,399.0,3.1123591549295764,7952.457391304343,5220.27043478261,2.7526347826086957
425,-29.659518162068945,135.30402228659804,0.000171875,95.99453125,63.0,96.0,98.2679871874061,6955.053661567948,4421.0492821031785,2.819732570859799
426,-29.659543931208983,135.30402503002244,0.0019211956521739142,425.15184782608696,411.1,435.0,0.7583445945945947,7754.146896551722,5108.747586206895,2.7823172413793107
427,-29.662224780233537,135.30329744334412,0.0013722627737226287,448.46518248175175,341.7,459.2,5.039356725146201,7583.710588235292,5003.361764705884,2.793823529411765
428,-29.66477409651865,135.30330324083687,0.00400842696629213,423.11039325842694,421.1,424.3,1.2536646654971264,7482.340689655171,4879.849655172413,2.722668965517241
429,-29.680204819318924,135.3410725564095,0.0008885448916408673,390.3072755417958,386.0,397.3,0.6333474576271186,7160.770229007635,4706.470229007635,2.7719007633587776
430,-29.683171362217298,135.34030343601094,0.0020225080385852102,368.52025723472667,366.2,368.8,0.48600877192982445,7446.3758333333335,4832.940833333333,2.6801166666666676
431,-29.79633959356647,135.58631802797427,0.0014612903225806463,337.4453225806452,337.0,338.4,0.11899598393574286,8071.571681415927,5323.042477876105,2.790053097345133
432,-29.72293258836862,135.73662532535806,0.00031884057971014504,175.66123188405797,137.4,319.7,0.39891304347826095,7771.267567567568,5074.443243243244,2.7304864864864857
433,-29.74455334435139,135.72933511000906,0.0018466453674121418,360.00367412140577,325.7,369.0,0.6581007751937985,8064.618811881191,5343.873267326731,2.8449999999999993
434,-29.71412894830039,135.45763739703952,0.002640569395017795,314.56209964412807,309.0,326.0,8.209346938775509,7839.198260869566,5151.4078260869555,2.760052173913044
435,-29.712831220856533,135.44983813398198,0.0003361702127659576,266.0304255319149,252.2,278.4,3.114880952380951,7656.257446808514,5006.022340425532,2.7244680851063827
436,-29.7141777485984,135.47484287462893,0.001535384615384616,367.76907692307697,340.9,426.3,10.636394052044611,7854.17468253968,5179.266666666665,2.826261904761907
437,-29.715066747192488,135.4554073765885,0.0050544747081712055,291.97665369649803,291.0,296.0,8.269627906976746,7869.12641509434,5187.697169811321,2.8024905660377364
438,-29.567943840585237,135.48636102006807,0.001219512195121952,248.23182926829253,246.1,259.3,0.22445945945945936,7988.659574468085,5212.7308510638295,2.720648936170213
439,-29.55682377893013,135.45256624783522,0.0002185185185185186,286.6832962962962,276.2,305.1,7.563577235772355,8354.243137254898,5598.008823529411,2.9179215686274524
440,-29.723854440198703,135.69945478798678,0.0006112852664576805,349.0592476489029,300.5,372.8,0.3848339483394834,7461.685606060605,4836.965151515151,2.665477272727273
441,-29.721088229256893,135.69928973075918,0.0037380952380952396,205.45624999999995,184.7,207.2,1.2201587301587309,7134.977777777778,4712.200000000001,2.7927638888888895
442,-29.717159506943393,135.70674169495243,0.007579999999999989,370.32334285714273,366.6,376.2,1.410322580645161,7764.997385620915,5118.267973856208,2.8134967320261435
443,-29.718292632114345,135.70012046268636,0.0034729241877256337,403.3821299638991,393.1,455.9,2.6618250950570355,7451.000714285718,4899.813571428569,2.7774428571428578
444,-29.71650939978303,135.72246455387082,0.0014726224783861677,392.65345821325633,390.0,395.7,1.1597741935483865,7276.788590604026,4769.820134228187,2.734926174496644
445,-29.714733129463305,135.731123723928,0.0014067278287461782,388.77844036697246,386.0,390.0,19.41848275862071,7747.137500000001,5057.774305555555,2.7273402777777784
446,-29.785590722856874,135.57681413337107,0.000616352201257862,382.58820754716965,375.0,444.0,10.471772151898733,7781.3875,5067.403333333335,2.6976416666666676
447,-29.777756895600948,135.56972182041105,0.0006807387862796837,398.1563324538257,386.7,420.4,10.14388888888889,7754.659615384617,5071.202564102567,2.7494551282051276
448,-29.7730252845818,135.5759190472852,0.0027782369146005436,467.9861570247934,412.1,513.5,4.719838945827235,8024.835260115608,5257.131213872832,2.751797687861272
449,-29.776101115051397,135.57301031115028,0.0008067885117493477,381.278590078329,376.0,434.16,5.47563953488372,7924.698496240598,5168.785714285714,2.749924812030075
450,-29.783031144740143,135.6060560882828,0.0030194174757281543,483.25373786407795,460.5,513.1,0.11297297297297305,7809.3164705882355,5137.415294117645,2.7928882352941176
451,-29.78118755000229,135.60415951434726,0.0020437500000000017,496.272916666667,485.1,512.3,1.113247663551401,7698.127536231883,5060.963285024153,2.7875990338164254
452,-29.78738142134968,135.5985000961243,0.010900269541778957,412.1103504043127,352.9,441.8,0.3727564102564103,8308.601315789474,5635.652631578948,3.055052631578946
453,-29.777850129622536,135.60550391846908,0.00038187702265372186,390.03168284789655,380.0,423.31,0.47966037735849054,7956.021538461535,5276.922307692305,2.8551923076923083
454,-29.77617245681721,135.60315133959386,0.00024183006535947725,357.2129738562091,315.7,363.2,0.5810288065843623,8816.66068376068,5838.9333333333325,2.8509145299145295
455,-29.77462351192117,135.60077735603144,6.666666666666667e-05,89.99666666666667,78.0,108.0,15.867540365718014,7590.384210526315,4852.815789473684,2.575315789473684
456,-29.774644283872036,135.60082168305289,0.001106060606060607,377.33727272727276,169.0,413.9,0.39873188405797105,7760.380327868851,5046.980327868852,2.6921311475409833
457,-29.784050493464807,135.5935450910689,0.00010236220472440946,186.84094488188975,183.0,299.6,1.0177777777777777,7183.1,4585.71,2.5547000000000004
458,-29.78403095271656,135.59350942795652,0.0002428571428571429,104.99857142857142,96.0,150.0,87.1203253800777,6912.043662895008,4416.225651709361,2.820860882853984
459,-29.785648841288968,135.59615493385442,0.0026585365853658556,338.65714285714296,336.5,344.55,0.280316742081448,8697.345045045045,5659.383783783783,2.7495945945945954
460,-29.755917285554307,135.7038308197038,0.00804214559386971,419.82605363984675,418.8,422.5,1.8259003831417613,7675.925517241378,5040.948965517243,2.7551379310344832
461,-29.71217584811811,135.756691169696,0.007411609498680716,408.17097625329814,398.8,447.0,1.0230267062314544,7752.44402173913,5078.532065217395,2.7564673913043487
462,-29.707082836241714,135.7897697539827,0.0025899581589958164,289.8693723849372,280.6,296.6,2.0197790055248617,7589.432584269667,4977.939325842696,2.760853932584269
463,-29.703046650454244,135.39588658205568,0.0009973821989528802,410.0982198952879,392.7,420.7,1.3728915662650605,7692.2576923076895,5016.776153846154,2.7111846153846146
464,-29.70579389291469,135.395796573238,0.00344221105527638,422.57354271356786,414.4,477.5,0.4724471299093657,7626.76258064516,4970.538709677421,2.717683870967742
465,-29.703521388062953,135.40756502572071,0.0003480825958702067,378.57008849557536,375.8,385.8,0.7083848797250859,7549.336551724142,4966.821379310343,2.778875862068966
466,-29.706451418107303,135.40757159461612,0.003237735849056604,297.6245283018868,294.0,299.6,1.1326146788990825,7348.668867924527,4748.9301886792455,2.650877358490566
467,-29.73227545320161,135.74465205730434,0.00038823529411764713,115.45999999999998,87.0,122.4,1.150487804878049,7325.5,4771.784210526315,2.678578947368421
468,-29.78355008463161,135.61272661595382,0.0008989169675090257,312.2279061371841,312.1,313.4,0.25368421052631585,9456.892465753423,6232.318493150687,2.8081506849315074
469,-29.776327925758746,135.61739979856776,0.0004958333333333336,279.76791666666674,267.4,321.8,1.2039361702127662,8066.424761904759,5252.9057142857155,2.675828571428571
470,-29.437529382705026,135.57029874614278,0.000896551724137931,188.59620689655173,174.7,189.62,284.1356589147287,4056.9627906976752,2718.44031007752,2.718748062015505
471,-29.440752385378342,135.57005899205734,0.006666666666666668,209.0,203.2,211.86,127.15131578947368,3901.3618421052633,2611.058881578945,2.724519736842106
472,-29.67571950982907,135.633294138125,0.0,258.73999999999995,250.0,266.95,82.78095238095239,4977.5936,3318.8440000000023,2.7522720000000005
473,-29.668214747073026,135.62678849709658,6.711409395973155e-05,315.3322147651007,312.8,315.4,21.580645161290324,5546.1306122449,3666.940136054423,2.734081632653062
474,-29.635296587453322,135.59649196678754,0.003289473684210526,276.92039473684207,275.5,308.5,2274.1929824561403,5390.222466960351,3690.3625550660768,3.0833392070484567
475,-29.692138374973865,135.5519678966157,0.0020184049079754614,245.00306748466258,233.5,278.5,33.20294478527609,6751.91452344372,4265.946284467127,2.903981595092023
476,-29.72089404657825,135.57173397811044,0.062337662337662206,186.03896103896105,185.3,186.3,0.9329761904761907,567.8865476190477,400.2280952380952,3.4067857142857143
477,-29.72049728342261,135.56763109828896,0.28904458598726085,215.91656050955416,147.0,240.4,1.2869832402234633,366.2312921348316,254.56556179775293,3.3069101123595512
478,-29.720913966754498,135.57591662425332,0.38241289198606315,448.08850174216025,444.1,453.0,2.7564444444444436,463.76696485623023,324.81661341853044,3.305594249201276
479,-29.72390956564398,135.57177911199767,0.036197183098591365,383.2104225352113,367.2,395.0,1.257921810699588,535.528888888889,349.40432098765416,2.884168724279836
480,-29.72067278297478,135.57798485796653,0.7397297297297295,370.1828828828829,368.7,373.9,1.0648451327433621,576.0420796460176,408.43084070796465,3.4621327433628335
481,-29.717322778780986,135.57175831950227,0.518508064516129,438.94032258064516,438.0,442.7,0.7502291666666664,530.8083333333334,349.4678750000001,2.9228875000000003
482,-29.71833945843023,135.5779662679916,0.24737951807228922,417.78855421686745,405.5,423.8,191.5353846153845,663.2290688259114,453.6381376518217,3.1643036437246947
483,-29.71976964562269,135.58003467621631,0.42653061224489824,224.1338775510204,222.9,259.0,37.016000000000005,586.5325999999998,401.0211333333333,3.210753333333333
484,-29.722137153067518,135.56350152668813,0.03964664310954042,369.1219081272085,355.6,388.3,2.1239655172413805,540.040459770115,356.56172413793104,2.9591379310344825
485,-29.716596309855326,135.57381998763836,0.812240896358543,419.2852941176471,419.2,419.6,89.87811320754703,741.0243396226414,495.1793584905659,3.005494339622644
486,-29.71824418446625,135.56762535792816,0.11994791666666656,401.38046875000003,387.5,404.0,1.3999233716475097,849.4410344827585,562.0893869731801,2.9590727969348647
487,-29.72202292871607,135.57797314603354,0.38927392739273964,435.7792079207921,418.5,453.8,1.5252532894736837,911.708848684211,633.6999342105264,3.294513157894738
488,-29.71917433657631,135.5821074598049,0.42422907488986805,363.8885462555066,342.0,381.4,0.8569230769230766,708.6911965811967,462.66863247863233,2.9131025641025623
489,-29.717944378311792,135.57589167898016,0.4904051896207585,400.9508982035929,334.6,406.0,3.536229629629632,854.1886142322096,582.1429962546816,3.135850187265917
490,-29.717598892187468,135.572795914776,0.2605464480874319,411.3215846994536,410.7,418.0,0.8304809885931549,2554.2912547528517,1628.4927756654008,2.7674676806083656
491,-29.717145209924112,135.57382930258464,0.3342705570291781,391.13700265251987,387.8,417.0,11.293070866141733,2591.4216535433093,1675.3366141732286,2.8278543307086643
492,-29.717074725196113,135.57483451999127,0.2242482100238662,405.604415274463,403.1,410.9,79.99744047619039,2643.467992047713,1722.238966202784,2.867377733598407
493,-29.71871379002225,135.57692690185823,0.3291959798994975,307.5821608040201,300.5,324.4,0.46423376623376633,3673.1971698113202,2475.3117924528296,2.9157405660377376
494,-29.73147065602427,135.63593954703558,0.02282258064516128,198.00604838709677,188.4,209.1,0.7566129032258062,6686.952567173474,4195.161935393706,2.9047499999999986
495,-29.729440161144083,135.63592674098115,0.00046938775510204094,124.98673469387757,116.9,127.8,5.346734693877552,6918.521760565396,4346.229581658552,2.7206734693877554
496,-29.732824318928625,135.6359480851332,0.004952380952380955,217.9985714285714,217.0,223.4,1.0159433962264153,6770.090581107226,4234.253451274701,2.8011037735849067
497,-29.744178476810536,135.6205073613127,0.043738019169328984,245.5,231.3,247.1,3.4069426751592347,6559.308097689602,4092.408304595543,2.9699426751592344
498,-29.74237359062096,135.62049624859756,0.0038961038961038974,160.9935064935065,88.5,237.0,2.811558441558441,7025.10434457528,4477.955332137088,2.811545454545455
499,-29.641887415313374,135.42749157546092,0.0005294117647058824,224.84411764705882,191.9,238.8,80.29942762420069,6840.365723518815,4318.761756924667,2.83675741129874
500,-29.738988374562158,135.63214010623093,0.01937551020408161,271.2204081632653,270.9,272.3,267.01382113821137,6435.808328441439,4057.9171312748276,2.9540813008130082
501,-29.19930415343884,135.32555390485012,0.008108108108108109,88.51351351351352,42.0,145.0,2233.883495145631,5904.24072553308,4260.808348141347,3.1859826429237157
502,-29.19948215868222,135.32658313446268,0.0010526315789473684,93.88157894736842,91.0,97.0,151.14008125193686,7017.88938410678,4511.537522307091,2.809652401414503
503,-29.719763143995515,135.56142352955342,0.12658385093167715,434.8385714285716,416.7,557.6,0.6999733688415452,6929.079973297733,4714.810680907875,2.843325767690251
504,-29.722934038735765,135.56205178552023,0.206195028680689,553.2342256214149,551.6,757.7,0.6734355828220862,6951.295566502459,4275.917241379304,2.8284495073891613
505,-29.719990873241983,135.55966751220393,0.06890339425587469,404.0736292428199,398.7,406.2,0.25465827338129515,6487.070479704805,3972.0219557195546,2.782236162361625
506,-29.72009935205678,135.56039268311014,0.2127853881278542,429.1388698630136,426.8,450.2,0.29791021671826645,6905.3023622047285,4325.476850393706,2.8914803149606274
507,-29.721667530769896,135.5584366429945,0.21524844720497002,396.8089596273292,391.7,402.2,0.8721176470588239,7144.162523191082,4467.014869888471,2.90796654275093
508,-29.72172924283793,135.55914637700292,0.19100890207715127,439.4781899109793,433.5,463.0,6.719822803204806,7095.574034003092,4393.889335394123,2.8736646058732616
509,-29.720465742983365,135.55937821930794,0.1664050279329609,350.4615921787709,349.8,351.8,0.6690050590219228,6828.05273437499,4280.358789062497,2.838287109374999
510,-29.7226432494875,135.55792587980127,0.3737120622568094,344.87957198443587,337.0,345.5,0.14262773722627753,8587.016545012157,5624.9824817518265,2.9559586374695854
511,-29.557608176121732,135.39358753643657,0.004238095238095241,305.99920634920636,283.6,314.25,91.93697368421056,6662.258213686619,4195.123965292365,2.9521184210526323
512,-29.56542287664479,135.39088210244577,0.00478787878787879,216.17742424242422,211.65,272.3,146.11057692307696,6969.318962455727,4480.82824650122,2.827019230769231
513,-29.18857595927977,135.35617103648585,0.0027586206896551726,92.11379310344829,41.0,135.6,3327.6923076923076,5194.948168276886,4002.1822235193376,3.3736843834875834
514,-29.6347528649171,135.89668545211293,0.0024736842105263163,212.0,212.0,217.0,29.700009250642324,6631.61260558464,4137.953461931293,2.8218899254135694
515,-29.674797627757076,135.3359664958645,1.2658227848101267e-05,122.18987341772151,109.0,131.0,83.8229245763996,6948.798811232871,4419.162014719057,2.8140376437100447
516,-29.674610614893552,135.3291610061553,2.777777777777778e-05,112.06944444444444,105.0,160.0,117.72992158310262,7047.239090400166,4539.750030096295,2.8191237613816615
517,-29.66876719049625,135.31054831072757,0.00015384615384615385,118.84615384615384,113.0,187.0,135.7082069715052,7096.300499097197,4599.080821436131,2.8237732689155597
518,-29.65074111117146,135.31045484328604,0.00021978021978021983,104.24725274725274,103.0,112.0,83.81253502870277,6979.006015005285,4448.416623120696,2.805749454618912
519,-29.714562494273828,135.50839537644202,0.00025714285714285715,58.142857142857146,46.0,100.0,111.19060518619881,6983.250321646672,4485.534349092504,2.8171117029278863
520,-29.71467098900009,135.5083911052987,3.4482758620689657e-05,49.172413793103445,44.0,82.0,100.3037074706408,6973.118867901714,4470.221107989122,2.810433942187079
521,-29.712350721980005,135.51381205742794,0.00025490196078431374,75.7843137254902,44.0,91.0,96.3029792662619,6901.31985827439,4389.049356315345,2.8228615524629306
522,-29.715517050669213,135.51385883573678,0.0010615384615384619,128.46923076923076,109.0,134.0,68.04826332101948,6848.485758624654,4327.583942448384,2.818914147177221
523,-29.71156783357168,135.50840696137223,0.00015000000000000001,94.6875,93.0,101.0,65.03719992067272,6885.218524123917,4365.109254141624,2.8065315985745958
524,-29.700490510994893,135.4300061111142,0.002625000000000001,117.77232142857143,112.0,126.0,70.47303372023816,6908.228552542721,4383.43704155404,2.8104534346414924
525,-29.70435571761671,135.43003091827828,0.00038888888888888914,126.35714285714286,110.0,137.0,77.20506696054508,6902.129342453587,4378.669336538704,2.8173785974727386
526,-29.70795035922563,135.43006031400128,0.0005945945945945947,144.75,118.0,228.0,145.36805474851644,7042.288152239893,4560.163816104074,2.8418902233112004
527,-29.699845092957066,135.63138225197022,0.004907216494845362,105.35051546391753,76.0,112.0,76.5384954990077,6810.51147302418,4301.148094950418,2.8238786999293373
528,-29.561895024915472,135.4648735388445,2.0833333333333333e-05,71.15625,70.0,75.0,92.57102607925663,6933.068833114194,4417.737689658086,2.8045602558296467
529,-29.55820245701241,135.46568563012698,0.00041666666666666696,71.15625,64.0,75.0,97.0179285559152,6930.292619937631,4415.541453067457,2.807781907615823
530,-29.554573843866617,135.4665129460539,0.0001111111111111111,69.92929292929293,34.0,120.0,158.45662972279024,7018.5753543106475,4532.226941452347,2.8339654873071547
531,-29.550692015568398,135.46728156698623,0.00014285714285714287,54.3,37.0,90.0,137.0632465537583,7007.007061099128,4512.365998777144,2.819283607165991
532,-29.694986657497424,135.38792686480696,0.00102970297029703,120.05940594059406,120.0,125.0,66.34500267689145,6921.993813843321,4392.172154815842,2.8063996345678652
533,-29.698595576352574,135.38016754004113,0.00018999999999999998,120.0,117.0,126.0,69.0952143497525,6926.140631088314,4396.313005180044,2.8080647710983593
534,-29.704645241247245,135.41441964628535,0.0002553191489361702,115.97872340425532,109.0,121.0,68.91564619730161,6908.656006471105,4380.776291394068,2.8099165763788942
535,-29.701251479415852,135.41426506402368,0.0008472222222222227,149.75,122.0,170.0,89.80053857907114,6908.837201464885,4389.535599707548,2.827712832894941
536,-29.7046316455455,135.40188400779635,0.00048148148148148155,87.0,77.0,98.0,82.98675019466646,6946.399439497687,4422.456719041173,2.810088008963261
537,-29.701354423724126,135.40179465045344,0.0003214285714285715,152.1392857142857,152.0,154.0,55.238566021502265,6885.644071381095,4353.317191318978,2.808794976352032
538,-29.697892216232052,135.4015119339159,7.500000000000001e-05,59.8625,50.0,80.0,97.85978148159666,6986.414233570082,4469.2295104026725,2.8097387296425658
539,-29.676494400466822,135.36764834477935,0.0003272727272727273,119.86363636363636,112.0,121.0,71.94664291467961,6921.51420859768,4389.478715921339,2.809546569374597
540,-29.685817369714524,135.36898744450056,0.00040625000000000004,95.109375,93.0,96.0,71.60414553887676,6939.440592519513,4407.602298019125,2.8040565254275527
541,-29.68090397651392,135.35241512145691,0.0011041666666666671,78.0,73.0,96.0,94.16539295455368,6995.545512225712,4473.522097445377,2.8079274968155996
542,-29.682901615937904,135.34727036212627,0.0005348837209302327,70.47674418604652,44.0,83.0,104.77952012179958,6981.004273898856,4456.774935411988,2.8171821669973305
543,-29.728048458231722,135.59559222827914,0.013333333333333338,211.9777777777778,201.0,215.0,36.651490118503716,6749.18040544293,4228.150235636131,2.8224973979337658
544,-29.74326256575068,135.93074094955242,0.00025,222.0,206.0,238.0,29.624537655643508,6613.602940129742,4123.044881455371,2.8331410794825964
545,-29.747107716839448,135.89664944780372,0.003555555555555555,211.98888888888888,207.0,216.0,14.8541955375822,6614.709559537285,4114.474490304217,2.8230675424932032
546,-29.752063818247727,135.89772776255228,0.0008,195.98,191.0,197.0,14.64961781785314,6618.483451977234,4116.98246878636,2.82081248998075
547,-29.756131558222087,135.8967297683709,0.0,210.96428571428572,210.0,211.0,7.448769426157014,6607.6959945788985,4104.470969244334,2.8197929713496115
548,-29.745218282005506,135.9090422460301,0.005403508771929825,282.4736842105263,282.0,285.0,-4.448169755483832,6558.484122273188,4055.162555732926,2.8270680372401746
549,-29.770673979910146,135.88134332038945,0.00012,271.9,269.0,276.0,-1.6821002641954692,6578.2011163468305,4072.88557290909,2.8271140862973456
550,-29.72797299170557,135.61213568080169,0.007931034482758621,195.9655172413793,193.0,197.0,32.078844631152606,6752.4407463765165,4231.6744558989685,2.816494018608111
551,-29.456370867136425,135.65891425111602,0.0009166666666666668,106.95833333333333,88.0,123.0,113.77235027602728,6849.140043753305,4360.113641456868,2.8237640957974195
552,-29.457859241155628,135.63113199791422,0.0011951219512195126,162.0,159.0,192.0,105.7750243664741,6860.8351572987485,4374.574182605069,2.8234324142865135
553,-29.71312998619177,135.6017072023587,0.0029411764705882353,183.98529411764707,181.0,186.0,38.29185870883339,6769.530473256498,4249.863705668833,2.815647942217333
554,-29.670109262559823,135.63451973091335,0.0007272727272727273,131.97727272727272,129.0,134.0,53.962364297427484,6795.962288212137,4283.270908108088,2.8116719791557956
555,-29.730563055717692,135.80292606430405,0.0018653846153846158,247.98076923076923,237.0,273.0,37.78782929118461,6677.103334551393,4181.873130727394,2.833624209968365
556,-29.747783393919768,135.62156375508536,0.013555555555555559,188.9777777777778,183.0,193.0,34.67308889092783,6755.8282756744375,4236.8724844885455,2.818058209451571
557,-29.18046384658873,135.3520291123165,0.0006451612903225806,104.48387096774194,83.0,109.0,118.77173913043478,7017.77437399203,4498.38251938852,2.8137859063423654
558,-29.294121674319292,135.40644191057208,0.0005500000000000002,59.99166666666667,40.0,74.0,160.52173794806004,7010.56354600564,4513.282973374473,2.818095594262463
